"age"	"group"	"cause"	"prop"
91	"B"	"Diseases of the blood and blood-forming organs"	0.0043
91	"B"	"Endocrine"	0.0505
91	"B"	"Mental and behavioural disorders"	0.1041
91	"B"	"Nervous Disorders"	0.0757
91	"B"	"circulatory"	0.4222
91	"B"	"respiratory"	0.074
91	"B"	"Digestive"	0.0225
91	"B"	"Musculoskeletal Disorders"	0.0047
91	"B"	"Genitourinary"	0.0461
91	"B"	"perinatal period"	0
91	"B"	"Congenital malformations"	0.0004
91	"B"	"morbidity"	0.0138
91	"W"	"Infection"	0.0188
91	"W"	"Neoplasms"	0.1133
91	"W"	"Diseases of the blood and blood-forming organs"	0.0036
91	"W"	"Endocrine"	0.0303
91	"W"	"Mental and behavioural disorders"	0.1001
91	"W"	"Nervous Disorders"	0.0907
91	"W"	"circulatory"	0.4276
91	"W"	"respiratory"	0.1044
91	"W"	"Digestive"	0.0258
91	"W"	"Musculoskeletal Disorders"	0.0053
91	"W"	"Genitourinary"	0.0316
91	"W"	"perinatal period"	0
91	"W"	"Congenital malformations"	0.0004
91	"W"	"morbidity"	0.0262
92	"A"	"Infection"	0.0149
92	"A"	"Neoplasms"	0.1136
92	"A"	"Diseases of the blood and blood-forming organs"	0.0041
92	"A"	"Endocrine"	0.0705
92	"A"	"Mental and behavioural disorders"	0.097
92	"A"	"Nervous Disorders"	0.0904
92	"A"	"circulatory"	0.3657
92	"A"	"respiratory"	0.1235
92	"A"	"Digestive"	0.0323
92	"A"	"Musculoskeletal Disorders"	0.0058
92	"A"	"Genitourinary"	0.0357
92	"A"	"perinatal period"	0
92	"A"	"Congenital malformations"	0
92	"A"	"morbidity"	0.0257
92	"S"	"Infection"	0.0176
92	"S"	"Neoplasms"	0.1162
92	"S"	"Diseases of the blood and blood-forming organs"	0.0028
92	"S"	"Endocrine"	0.0395
92	"S"	"Mental and behavioural disorders"	0.0885
92	"S"	"Nervous Disorders"	0.0716
92	"S"	"circulatory"	0.4289
92	"S"	"respiratory"	0.1315
92	"S"	"Digestive"	0.025
92	"S"	"Musculoskeletal Disorders"	0.0039
92	"S"	"Genitourinary"	0.0363
92	"S"	"perinatal period"	0
92	"S"	"Congenital malformations"	0.0001
92	"S"	"morbidity"	0.0226
92	"B"	"Infection"	0.0278
92	"B"	"Neoplasms"	0.1186
92	"B"	"Diseases of the blood and blood-forming organs"	0.0043
92	"B"	"Endocrine"	0.0472
92	"B"	"Mental and behavioural disorders"	0.1094
92	"B"	"Nervous Disorders"	0.0764
92	"B"	"circulatory"	0.4252
92	"B"	"respiratory"	0.0792
92	"B"	"Digestive"	0.0226
92	"B"	"Musculoskeletal Disorders"	0.0036
92	"B"	"Genitourinary"	0.0458
92	"B"	"perinatal period"	0
92	"B"	"Congenital malformations"	0.0004
92	"B"	"morbidity"	0.0137
92	"W"	"Infection"	0.0182
92	"W"	"Neoplasms"	0.1035
92	"W"	"Diseases of the blood and blood-forming organs"	0.0037
92	"W"	"Endocrine"	0.0293
92	"W"	"Mental and behavioural disorders"	0.1052
92	"W"	"Nervous Disorders"	0.0917
92	"W"	"circulatory"	0.4332
92	"W"	"respiratory"	0.1027
92	"W"	"Digestive"	0.0256
92	"W"	"Musculoskeletal Disorders"	0.0054
92	"W"	"Genitourinary"	0.0315
92	"W"	"perinatal period"	0
92	"W"	"Congenital malformations"	0.0003
92	"W"	"morbidity"	0.026
93	"A"	"Infection"	0.027
93	"A"	"Neoplasms"	0.0877
93	"A"	"Diseases of the blood and blood-forming organs"	0.0029
93	"A"	"Endocrine"	0.0617
93	"A"	"Mental and behavioural disorders"	0.1069
93	"A"	"Nervous Disorders"	0.08
93	"A"	"circulatory"	0.3709
93	"A"	"respiratory"	0.1262
93	"A"	"Digestive"	0.0376
93	"A"	"Musculoskeletal Disorders"	0.0039
93	"A"	"Genitourinary"	0.0405
93	"A"	"perinatal period"	0
93	"A"	"Congenital malformations"	0.001
93	"A"	"morbidity"	0.027
93	"S"	"Infection"	0.0169
93	"S"	"Neoplasms"	0.1102
93	"S"	"Diseases of the blood and blood-forming organs"	0.0029
93	"S"	"Endocrine"	0.0403
93	"S"	"Mental and behavioural disorders"	0.0955
93	"S"	"Nervous Disorders"	0.0753
93	"S"	"circulatory"	0.4291
93	"S"	"respiratory"	0.1256
93	"S"	"Digestive"	0.0253
93	"S"	"Musculoskeletal Disorders"	0.0043
93	"S"	"Genitourinary"	0.034
93	"S"	"perinatal period"	0
93	"S"	"Congenital malformations"	0.0002
93	"S"	"morbidity"	0.0231
93	"B"	"Infection"	0.0285
93	"B"	"Neoplasms"	0.1114
93	"B"	"Diseases of the blood and blood-forming organs"	0.0049
93	"B"	"Endocrine"	0.0494
93	"B"	"Mental and behavioural disorders"	0.1118
93	"B"	"Nervous Disorders"	0.0781
93	"B"	"circulatory"	0.4282
93	"B"	"respiratory"	0.0765
93	"B"	"Digestive"	0.022
93	"B"	"Musculoskeletal Disorders"	0.0042
93	"B"	"Genitourinary"	0.0438
93	"B"	"perinatal period"	0
93	"B"	"Congenital malformations"	0.0005
93	"B"	"morbidity"	0.014
93	"W"	"Infection"	0.0176
93	"W"	"Neoplasms"	0.0953
93	"W"	"Diseases of the blood and blood-forming organs"	0.0036
93	"W"	"Endocrine"	0.0285
93	"W"	"Mental and behavioural disorders"	0.1088
93	"W"	"Nervous Disorders"	0.0923
93	"W"	"circulatory"	0.439
93	"W"	"respiratory"	0.101
93	"W"	"Digestive"	0.0254
93	"W"	"Musculoskeletal Disorders"	0.0055
93	"W"	"Genitourinary"	0.0311
93	"W"	"perinatal period"	0
93	"W"	"Congenital malformations"	0.0004
93	"W"	"morbidity"	0.0258
94	"A"	"Infection"	0.0294
94	"A"	"Neoplasms"	0.0797
94	"A"	"Diseases of the blood and blood-forming organs"	0.0025
94	"A"	"Endocrine"	0.0466
94	"A"	"Mental and behavioural disorders"	0.1152
94	"A"	"Nervous Disorders"	0.1042
94	"A"	"circulatory"	0.3811
94	"A"	"respiratory"	0.114
94	"A"	"Digestive"	0.0306
94	"A"	"Musculoskeletal Disorders"	0.0061
94	"A"	"Genitourinary"	0.0404
94	"A"	"perinatal period"	0
94	"A"	"Congenital malformations"	0
94	"A"	"morbidity"	0.0233
94	"S"	"Infection"	0.0162
94	"S"	"Neoplasms"	0.0994
94	"S"	"Diseases of the blood and blood-forming organs"	0.0042
94	"S"	"Endocrine"	0.0393
94	"S"	"Mental and behavioural disorders"	0.0992
94	"S"	"Nervous Disorders"	0.0796
94	"S"	"circulatory"	0.4466
94	"S"	"respiratory"	0.1192
94	"S"	"Digestive"	0.0248
94	"S"	"Musculoskeletal Disorders"	0.0034
94	"S"	"Genitourinary"	0.0314
94	"S"	"perinatal period"	0
94	"S"	"Congenital malformations"	0.0003
94	"S"	"morbidity"	0.0196
94	"B"	"Infection"	0.0252
94	"B"	"Neoplasms"	0.1087
94	"B"	"Diseases of the blood and blood-forming organs"	0.0044
94	"B"	"Endocrine"	0.0438
94	"B"	"Mental and behavioural disorders"	0.118
94	"B"	"Nervous Disorders"	0.0796
94	"B"	"circulatory"	0.4348
94	"B"	"respiratory"	0.0761
94	"B"	"Digestive"	0.0218
94	"B"	"Musculoskeletal Disorders"	0.0043
94	"B"	"Genitourinary"	0.0437
94	"B"	"perinatal period"	0
94	"B"	"Congenital malformations"	0.0004
94	"B"	"morbidity"	0.0131
94	"W"	"Infection"	0.0172
94	"W"	"Neoplasms"	0.087
94	"W"	"Diseases of the blood and blood-forming organs"	0.0037
94	"W"	"Endocrine"	0.0279
94	"W"	"Mental and behavioural disorders"	0.114
94	"W"	"Nervous Disorders"	0.0916
94	"W"	"circulatory"	0.4459
94	"W"	"respiratory"	0.099
94	"W"	"Digestive"	0.025
94	"W"	"Musculoskeletal Disorders"	0.0054
94	"W"	"Genitourinary"	0.0302
94	"W"	"perinatal period"	0
94	"W"	"Congenital malformations"	0.0003
94	"W"	"morbidity"	0.0255
95	"A"	"Infection"	0.0215
95	"A"	"Neoplasms"	0.076
95	"A"	"Diseases of the blood and blood-forming organs"	0.01
95	"A"	"Endocrine"	0.0502
95	"A"	"Mental and behavioural disorders"	0.1047
95	"A"	"Nervous Disorders"	0.0818
95	"A"	"circulatory"	0.3759
95	"A"	"respiratory"	0.1463
95	"A"	"Digestive"	0.0258
95	"A"	"Musculoskeletal Disorders"	0.0057
95	"A"	"Genitourinary"	0.0373
95	"A"	"perinatal period"	0
95	"A"	"Congenital malformations"	0
95	"A"	"morbidity"	0.0273
95	"S"	"Infection"	0.0164
95	"S"	"Neoplasms"	0.0848
95	"S"	"Diseases of the blood and blood-forming organs"	0.0052
95	"S"	"Endocrine"	0.0403
95	"S"	"Mental and behavioural disorders"	0.1017
95	"S"	"Nervous Disorders"	0.08
95	"S"	"circulatory"	0.4433
95	"S"	"respiratory"	0.1239
95	"S"	"Digestive"	0.0267
95	"S"	"Musculoskeletal Disorders"	0.0043
95	"S"	"Genitourinary"	0.0302
95	"S"	"perinatal period"	0
95	"S"	"Congenital malformations"	0.0004
95	"S"	"morbidity"	0.0224
95	"B"	"Infection"	0.0257
95	"B"	"Neoplasms"	0.0949
95	"B"	"Diseases of the blood and blood-forming organs"	0.0044
95	"B"	"Endocrine"	0.0421
95	"B"	"Mental and behavioural disorders"	0.1212
95	"B"	"Nervous Disorders"	0.0792
95	"B"	"circulatory"	0.4396
95	"B"	"respiratory"	0.0769
95	"B"	"Digestive"	0.0206
95	"B"	"Musculoskeletal Disorders"	0.0041
95	"B"	"Genitourinary"	0.0456
95	"B"	"perinatal period"	0
95	"B"	"Congenital malformations"	0.0004
95	"B"	"morbidity"	0.0145
95	"W"	"Infection"	0.0166
95	"W"	"Neoplasms"	0.0799
95	"W"	"Diseases of the blood and blood-forming organs"	0.0039
95	"W"	"Endocrine"	0.0268
95	"W"	"Mental and behavioural disorders"	0.1175
95	"W"	"Nervous Disorders"	0.0915
95	"W"	"circulatory"	0.4497
95	"W"	"respiratory"	0.0975
95	"W"	"Digestive"	0.0248
95	"W"	"Musculoskeletal Disorders"	0.0056
95	"W"	"Genitourinary"	0.0306
95	"W"	"perinatal period"	0
95	"W"	"Congenital malformations"	0.0003
95	"W"	"morbidity"	0.0253
96	"A"	"Infection"	0.0185
96	"A"	"Neoplasms"	0.0775
96	"A"	"Diseases of the blood and blood-forming organs"	0.0055
96	"A"	"Endocrine"	0.0701
96	"A"	"Mental and behavioural disorders"	0.131
96	"A"	"Nervous Disorders"	0.0627
96	"A"	"circulatory"	0.4096
96	"A"	"respiratory"	0.107
96	"A"	"Digestive"	0.0369
96	"A"	"Musculoskeletal Disorders"	0.0111
96	"A"	"Genitourinary"	0.0295
96	"A"	"perinatal period"	0
96	"A"	"Congenital malformations"	0
96	"A"	"morbidity"	0.0185
96	"S"	"Infection"	0.0149
96	"S"	"Neoplasms"	0.0835
96	"S"	"Diseases of the blood and blood-forming organs"	0.0049
96	"S"	"Endocrine"	0.0345
96	"S"	"Mental and behavioural disorders"	0.1076
96	"S"	"Nervous Disorders"	0.0846
96	"S"	"circulatory"	0.4513
96	"S"	"respiratory"	0.128
96	"S"	"Digestive"	0.02
96	"S"	"Musculoskeletal Disorders"	0.0043
96	"S"	"Genitourinary"	0.0281
96	"S"	"perinatal period"	0
96	"S"	"Congenital malformations"	0.0002
96	"S"	"morbidity"	0.0204
96	"B"	"Infection"	0.0241
96	"B"	"Neoplasms"	0.0884
96	"B"	"Diseases of the blood and blood-forming organs"	0.0041
96	"B"	"Endocrine"	0.0449
96	"B"	"Mental and behavioural disorders"	0.1287
96	"B"	"Nervous Disorders"	0.0829
96	"B"	"circulatory"	0.4397
96	"B"	"respiratory"	0.0728
96	"B"	"Digestive"	0.0216
96	"B"	"Musculoskeletal Disorders"	0.0043
96	"B"	"Genitourinary"	0.0421
96	"B"	"perinatal period"	0
96	"B"	"Congenital malformations"	0.0002
96	"B"	"morbidity"	0.0129
96	"W"	"Infection"	0.016
96	"W"	"Neoplasms"	0.0726
96	"W"	"Diseases of the blood and blood-forming organs"	0.0041
96	"W"	"Endocrine"	0.0266
96	"W"	"Mental and behavioural disorders"	0.1206
96	"W"	"Nervous Disorders"	0.0922
96	"W"	"circulatory"	0.4572
96	"W"	"respiratory"	0.0958
96	"W"	"Digestive"	0.0236
96	"W"	"Musculoskeletal Disorders"	0.0059
96	"W"	"Genitourinary"	0.0297
96	"W"	"perinatal period"	0
96	"W"	"Congenital malformations"	0.0003
96	"W"	"morbidity"	0.0241
97	"A"	"Infection"	0.013
97	"A"	"Neoplasms"	0.0736
97	"A"	"Diseases of the blood and blood-forming organs"	0.0108
97	"A"	"Endocrine"	0.0563
97	"A"	"Mental and behavioural disorders"	0.1061
97	"A"	"Nervous Disorders"	0.0801
97	"A"	"circulatory"	0.381
97	"A"	"respiratory"	0.1537
97	"A"	"Digestive"	0.0216
97	"A"	"Musculoskeletal Disorders"	0.0065
97	"A"	"Genitourinary"	0.0325
97	"A"	"perinatal period"	0
97	"A"	"Congenital malformations"	0.0022
97	"A"	"morbidity"	0.0281
97	"S"	"Infection"	0.0131
97	"S"	"Neoplasms"	0.0781
97	"S"	"Diseases of the blood and blood-forming organs"	0.0033
97	"S"	"Endocrine"	0.0412
97	"S"	"Mental and behavioural disorders"	0.1098
97	"S"	"Nervous Disorders"	0.074
97	"S"	"circulatory"	0.4435
97	"S"	"respiratory"	0.1354
97	"S"	"Digestive"	0.0217
97	"S"	"Musculoskeletal Disorders"	0.0047
97	"S"	"Genitourinary"	0.0334
97	"S"	"perinatal period"	0
97	"S"	"Congenital malformations"	0.0006
97	"S"	"morbidity"	0.0195
97	"B"	"Infection"	0.0254
97	"B"	"Neoplasms"	0.0823
97	"B"	"Diseases of the blood and blood-forming organs"	0.0051
97	"B"	"Endocrine"	0.0414
97	"B"	"Mental and behavioural disorders"	0.1283
97	"B"	"Nervous Disorders"	0.0839
97	"B"	"circulatory"	0.4437
97	"B"	"respiratory"	0.0722
97	"B"	"Digestive"	0.0209
97	"B"	"Musculoskeletal Disorders"	0.0041
97	"B"	"Genitourinary"	0.0431
97	"B"	"perinatal period"	0
97	"B"	"Congenital malformations"	0.0001
97	"B"	"morbidity"	0.0123
97	"W"	"Infection"	0.0151
97	"W"	"Neoplasms"	0.0662
97	"W"	"Diseases of the blood and blood-forming organs"	0.0042
97	"W"	"Endocrine"	0.0252
97	"W"	"Mental and behavioural disorders"	0.1253
97	"W"	"Nervous Disorders"	0.0921
97	"W"	"circulatory"	0.4568
97	"W"	"respiratory"	0.0949
97	"W"	"Digestive"	0.0243
97	"W"	"Musculoskeletal Disorders"	0.0057
97	"W"	"Genitourinary"	0.0298
97	"W"	"perinatal period"	0
97	"W"	"Congenital malformations"	0.0003
97	"W"	"morbidity"	0.0253
98	"A"	"Infection"	0.0159
98	"A"	"Neoplasms"	0.0603
98	"A"	"Diseases of the blood and blood-forming organs"	0.0032
98	"A"	"Endocrine"	0.0413
98	"A"	"Mental and behavioural disorders"	0.1079
98	"A"	"Nervous Disorders"	0.0762
98	"A"	"circulatory"	0.419
98	"A"	"respiratory"	0.1302
98	"A"	"Digestive"	0.0444
98	"A"	"Musculoskeletal Disorders"	0.0095
98	"A"	"Genitourinary"	0.0286
98	"A"	"perinatal period"	0
98	"A"	"Congenital malformations"	0
98	"A"	"morbidity"	0.0349
98	"S"	"Infection"	0.0118
98	"S"	"Neoplasms"	0.0716
98	"S"	"Diseases of the blood and blood-forming organs"	0.0048
98	"S"	"Endocrine"	0.0295
98	"S"	"Mental and behavioural disorders"	0.1236
98	"S"	"Nervous Disorders"	0.0937
98	"S"	"circulatory"	0.4445
98	"S"	"respiratory"	0.1273
98	"S"	"Digestive"	0.0181
98	"S"	"Musculoskeletal Disorders"	0.0052
98	"S"	"Genitourinary"	0.0243
98	"S"	"perinatal period"	0
98	"S"	"Congenital malformations"	0
98	"S"	"morbidity"	0.0173
98	"B"	"Infection"	0.0244
98	"B"	"Neoplasms"	0.076
98	"B"	"Diseases of the blood and blood-forming organs"	0.0043
98	"B"	"Endocrine"	0.0413
98	"B"	"Mental and behavioural disorders"	0.1404
98	"B"	"Nervous Disorders"	0.0859
98	"B"	"circulatory"	0.4394
98	"B"	"respiratory"	0.0735
98	"B"	"Digestive"	0.0211
98	"B"	"Musculoskeletal Disorders"	0.0036
98	"B"	"Genitourinary"	0.0407
98	"B"	"perinatal period"	0
98	"B"	"Congenital malformations"	0.0001
98	"B"	"morbidity"	0.0141
98	"W"	"Infection"	0.0146
98	"W"	"Neoplasms"	0.0607
98	"W"	"Diseases of the blood and blood-forming organs"	0.0041
98	"W"	"Endocrine"	0.0249
98	"W"	"Mental and behavioural disorders"	0.1285
98	"W"	"Nervous Disorders"	0.0901
98	"W"	"circulatory"	0.4599
98	"W"	"respiratory"	0.0954
98	"W"	"Digestive"	0.0231
98	"W"	"Musculoskeletal Disorders"	0.0062
98	"W"	"Genitourinary"	0.0286
98	"W"	"perinatal period"	0
98	"W"	"Congenital malformations"	0.0003
98	"W"	"morbidity"	0.0246
99	"A"	"Infection"	0.0233
99	"A"	"Neoplasms"	0.0581
99	"A"	"Diseases of the blood and blood-forming organs"	0.0039
99	"A"	"Endocrine"	0.031
99	"A"	"Mental and behavioural disorders"	0.1047
99	"A"	"Nervous Disorders"	0.0698
99	"A"	"circulatory"	0.4767
99	"A"	"respiratory"	0.1357
99	"A"	"Digestive"	0.031
99	"A"	"Musculoskeletal Disorders"	0.0078
99	"A"	"Genitourinary"	0.0271
99	"A"	"perinatal period"	0
99	"A"	"Congenital malformations"	0
99	"A"	"morbidity"	0.0194
99	"S"	"Infection"	0.014
99	"S"	"Neoplasms"	0.0669
99	"S"	"Diseases of the blood and blood-forming organs"	0.0036
99	"S"	"Endocrine"	0.0342
99	"S"	"Mental and behavioural disorders"	0.1229
99	"S"	"Nervous Disorders"	0.0788
99	"S"	"circulatory"	0.4344
99	"S"	"respiratory"	0.1337
99	"S"	"Digestive"	0.0202
99	"S"	"Musculoskeletal Disorders"	0.0052
99	"S"	"Genitourinary"	0.0321
99	"S"	"perinatal period"	0
99	"S"	"Congenital malformations"	0.0005
99	"S"	"morbidity"	0.0223
99	"B"	"Infection"	0.0239
99	"B"	"Neoplasms"	0.0711
99	"B"	"Diseases of the blood and blood-forming organs"	0.0047
99	"B"	"Endocrine"	0.0405
99	"B"	"Mental and behavioural disorders"	0.1291
99	"B"	"Nervous Disorders"	0.0766
99	"B"	"circulatory"	0.4571
99	"B"	"respiratory"	0.0742
99	"B"	"Digestive"	0.0201
99	"B"	"Musculoskeletal Disorders"	0.003
99	"B"	"Genitourinary"	0.0427
99	"B"	"perinatal period"	0
99	"B"	"Congenital malformations"	0.0005
99	"B"	"morbidity"	0.0135
99	"W"	"Infection"	0.0143
99	"W"	"Neoplasms"	0.0552
99	"W"	"Diseases of the blood and blood-forming organs"	0.0041
99	"W"	"Endocrine"	0.0257
99	"W"	"Mental and behavioural disorders"	0.1304
99	"W"	"Nervous Disorders"	0.0901
99	"W"	"circulatory"	0.4632
99	"W"	"respiratory"	0.0932
99	"W"	"Digestive"	0.0222
99	"W"	"Musculoskeletal Disorders"	0.0063
99	"W"	"Genitourinary"	0.0288
99	"W"	"perinatal period"	0
99	"W"	"Congenital malformations"	0.0003
99	"W"	"morbidity"	0.0243
100	"A"	"Infection"	0.0192
100	"A"	"Neoplasms"	0.0528
100	"A"	"Diseases of the blood and blood-forming organs"	0.008
100	"A"	"Endocrine"	0.0432
100	"A"	"Mental and behavioural disorders"	0.1152
100	"A"	"Nervous Disorders"	0.0672
100	"A"	"circulatory"	0.3904
100	"A"	"respiratory"	0.136
100	"A"	"Digestive"	0.0336
100	"A"	"Musculoskeletal Disorders"	0.0032
100	"A"	"Genitourinary"	0.048
100	"A"	"perinatal period"	0
100	"A"	"Congenital malformations"	0
100	"A"	"morbidity"	0.0272
100	"S"	"Infection"	0.0106
100	"S"	"Neoplasms"	0.0507
100	"S"	"Diseases of the blood and blood-forming organs"	0.0028
100	"S"	"Endocrine"	0.0338
100	"S"	"Mental and behavioural disorders"	0.128
100	"S"	"Nervous Disorders"	0.0742
100	"S"	"circulatory"	0.4529
100	"S"	"respiratory"	0.1294
100	"S"	"Digestive"	0.0176
100	"S"	"Musculoskeletal Disorders"	0.0047
100	"S"	"Genitourinary"	0.0371
100	"S"	"perinatal period"	0
100	"S"	"Congenital malformations"	0.0002
100	"S"	"morbidity"	0.0197
100	"B"	"Infection"	0.0211
100	"B"	"Neoplasms"	0.0513
100	"B"	"Diseases of the blood and blood-forming organs"	0.004
100	"B"	"Endocrine"	0.0384
100	"B"	"Mental and behavioural disorders"	0.1356
100	"B"	"Nervous Disorders"	0.079
100	"B"	"circulatory"	0.4619
100	"B"	"respiratory"	0.0767
100	"B"	"Digestive"	0.0186
100	"B"	"Musculoskeletal Disorders"	0.005
100	"B"	"Genitourinary"	0.0386
100	"B"	"perinatal period"	0
100	"B"	"Congenital malformations"	0.0003
100	"B"	"morbidity"	0.0109
100	"W"	"Infection"	0.0122
100	"W"	"Neoplasms"	0.0422
100	"W"	"Diseases of the blood and blood-forming organs"	0.0043
100	"W"	"Endocrine"	0.0241
100	"W"	"Mental and behavioural disorders"	0.1283
100	"W"	"Nervous Disorders"	0.081
100	"W"	"circulatory"	0.4757
100	"W"	"respiratory"	0.0937
100	"W"	"Digestive"	0.0198
100	"W"	"Musculoskeletal Disorders"	0.0068
100	"W"	"Genitourinary"	0.0275
100	"W"	"perinatal period"	0
100	"W"	"Congenital malformations"	0.0003
100	"W"	"morbidity"	0.0224
0	"Female"	"Infection"	0.0215
0	"Female"	"Neoplasms"	0.0052
0	"Female"	"Diseases of the blood and blood-forming organs"	0.0035
0	"Female"	"Endocrine"	0.0075
0	"Female"	"Mental and behavioural disorders"	0.0001
0	"Female"	"Nervous Disorders"	0.0133
0	"Female"	"circulatory"	0.0204
0	"Female"	"respiratory"	0.0211
0	"Female"	"Digestive"	0.0128
0	"Female"	"Musculoskeletal Disorders"	0.0005
0	"Female"	"Genitourinary"	0.0051
0	"Female"	"perinatal period"	0.4959
0	"Female"	"Congenital malformations"	0.2184
0	"Female"	"morbidity"	0.0596
0	"Male"	"Infection"	0.0215
0	"Male"	"Neoplasms"	0.0044
0	"Male"	"Diseases of the blood and blood-forming organs"	0.0036
0	"Male"	"Endocrine"	0.0081
0	"Male"	"Mental and behavioural disorders"	0
0	"Male"	"Nervous Disorders"	0.0138
0	"Male"	"circulatory"	0.0203
0	"Male"	"respiratory"	0.0238
0	"Male"	"Digestive"	0.0148
0	"Male"	"Musculoskeletal Disorders"	0.0005
0	"Male"	"Genitourinary"	0.0052
0	"Male"	"perinatal period"	0.5017
0	"Male"	"Congenital malformations"	0.1909
0	"Male"	"morbidity"	0.0631
1	"Female"	"Infection"	0.046
1	"Female"	"Neoplasms"	0.0589
1	"Female"	"Diseases of the blood and blood-forming organs"	0.0152
1	"Female"	"Endocrine"	0.0336
1	"Female"	"Mental and behavioural disorders"	0.0005
1	"Female"	"Nervous Disorders"	0.0599
1	"Female"	"circulatory"	0.0585
1	"Female"	"respiratory"	0.0813
1	"Female"	"Digestive"	0.0229
1	"Female"	"Musculoskeletal Disorders"	0.002
1	"Female"	"Genitourinary"	0.0065
1	"Female"	"perinatal period"	0.0152
1	"Female"	"Congenital malformations"	0.1598
1	"Female"	"morbidity"	0.3524
1	"Male"	"Infection"	0.0445
1	"Male"	"Neoplasms"	0.051
1	"Male"	"Diseases of the blood and blood-forming organs"	0.0156
1	"Male"	"Endocrine"	0.0314
1	"Male"	"Mental and behavioural disorders"	0.0006
1	"Male"	"Nervous Disorders"	0.0581
1	"Male"	"circulatory"	0.0546
1	"Male"	"respiratory"	0.0804
1	"Male"	"Digestive"	0.0251
1	"Male"	"Musculoskeletal Disorders"	0.0017
1	"Male"	"Genitourinary"	0.0047
1	"Male"	"perinatal period"	0.0185
1	"Male"	"Congenital malformations"	0.1276
1	"Male"	"morbidity"	0.398
2	"Female"	"Infection"	0.0431
2	"Female"	"Neoplasms"	0.0998
2	"Female"	"Diseases of the blood and blood-forming organs"	0.0128
2	"Female"	"Endocrine"	0.0353
2	"Female"	"Mental and behavioural disorders"	0.0013
2	"Female"	"Nervous Disorders"	0.0536
2	"Female"	"circulatory"	0.0485
2	"Female"	"respiratory"	0.0614
2	"Female"	"Digestive"	0.0189
2	"Female"	"Musculoskeletal Disorders"	0.0021
2	"Female"	"Genitourinary"	0.0036
2	"Female"	"perinatal period"	0.0095
2	"Female"	"Congenital malformations"	0.1139
2	"Female"	"morbidity"	0.4458
2	"Male"	"Infection"	0.0307
2	"Male"	"Neoplasms"	0.0847
2	"Male"	"Diseases of the blood and blood-forming organs"	0.0146
2	"Male"	"Endocrine"	0.033
2	"Male"	"Mental and behavioural disorders"	0.0011
2	"Male"	"Nervous Disorders"	0.055
2	"Male"	"circulatory"	0.046
2	"Male"	"respiratory"	0.0593
2	"Male"	"Digestive"	0.019
2	"Male"	"Musculoskeletal Disorders"	0.0009
2	"Male"	"Genitourinary"	0.0037
2	"Male"	"perinatal period"	0.0104
2	"Male"	"Congenital malformations"	0.089
2	"Male"	"morbidity"	0.5011
3	"Female"	"Infection"	0.036
3	"Female"	"Neoplasms"	0.1274
3	"Female"	"Diseases of the blood and blood-forming organs"	0.0156
3	"Female"	"Endocrine"	0.0377
3	"Female"	"Mental and behavioural disorders"	0.0026
3	"Female"	"Nervous Disorders"	0.0601
3	"Female"	"circulatory"	0.0545
3	"Female"	"respiratory"	0.065
3	"Female"	"Digestive"	0.0193
3	"Female"	"Musculoskeletal Disorders"	0.002
3	"Female"	"Genitourinary"	0.0051
3	"Female"	"perinatal period"	0.0094
3	"Female"	"Congenital malformations"	0.1035
3	"Female"	"morbidity"	0.4298
3	"Male"	"Infection"	0.0346
3	"Male"	"Neoplasms"	0.1284
3	"Male"	"Diseases of the blood and blood-forming organs"	0.016
3	"Male"	"Endocrine"	0.029
3	"Male"	"Mental and behavioural disorders"	0.0014
3	"Male"	"Nervous Disorders"	0.0512
3	"Male"	"circulatory"	0.0387
3	"Male"	"respiratory"	0.0562
3	"Male"	"Digestive"	0.0181
3	"Male"	"Musculoskeletal Disorders"	0.0012
3	"Male"	"Genitourinary"	0.0029
3	"Male"	"perinatal period"	0.006
3	"Male"	"Congenital malformations"	0.0837
3	"Male"	"morbidity"	0.4985
4	"Female"	"Infection"	0.0354
